id	x	y	cluster	weight<Links>	weight<Total link strength>	score<Avg year>
landscape	-0.9992	0.1842	1	113	270	2011.306963
large	0.3681	0.2458	4	34	68	2008.616924
larix	-1.2343	-0.2855	1	113	284	2010.049383
larvae	0.7556	0.5629	4	174	428	2006.81284
larval development	0.6746	0.7299	4	42	84	2005.922222
late	-0.869	0.6473	1	58	116	2007.284726
late holocene	-0.8663	0.651	1	58	116	2009.746114
late quaternary	-0.9255	-0.109	1	64	144	2006.707635
late weichselian	-1.2646	-0.3592	1	47	94	2004.833898
lateglacial	-1.1855	0.3693	1	51	102	2009.385113
layer	0.1726	0.5113	4	96	202	2008.050692
length	0.1877	-0.6444	3	126	312	2007.902115
lepidoptera	1.0856	-0.5084	3	29	58	2008.715232
levels	-0.0174	0.2428	2	192	456	2008.087057
library	0.2374	-0.4268	1	106	236	2010.429487
lichens	-0.0355	-0.9343	3	44	88	2007.849478
life	0.7298	0.7139	4	138	310	2009.496831
life cycle	1.0921	1.065	4	29	58	2008.297638
life history	0.2738	0.7853	4	40	80	2009.417763
life stages	1.03	0.6443	3	31	62	2011.376623
light	-0.1146	1.004	2	10	20	2008.497181
limit	0.0631	-0.4607	5	283	882	2008.405998
links	0.9995	-0.0584	3	61	134	2010.597109
lipid content	0.6327	0.5928	4	121	282	2008.371429
lipids	-0.0487	0.5533	4	163	380	2008.586245
list	0.5573	-0.6497	3	29	58	2010.001938
literature	-0.3916	0.1307	5	38	76	2009.415346
lithology	-1.0533	-0.3951	1	46	92	2008.606112
location	0.6314	0.546	4	78	164	2008.984732
long-term data	0.7038	-0.7405	6	45	90	2010.908497
long-term trends	-0.1345	1.7879	4	32	64	2010.221667
loss	-0.0665	-0.4727	1	40	80	2009.572836
low temperatures	-0.515	0.108	1	45	90	2008.069861
mackerel	1.1768	-0.3152	3	37	74	2007.814607
macrofossils	-0.8675	-0.2572	1	164	468	2008.470803
magnitude	0.321	0.0066	2	101	214	2008.764211
mainland	-0.7471	-0.3256	1	43	86	2008.191358
mallotus	0.8661	0.0841	3	71	158	2007.639706
mammals	-0.2614	-0.3198	1	112	256	2009.16891
management	0.1779	-0.06	2	228	630	2011.487395
manipulation	0.8415	-0.2272	3	38	76	2008.037037
marine	0.3617	0.2002	2	312	934	2009.464672
marine ecosystems	0.1932	-0.2485	2	153	384	2011.751724
marine predators	0.9442	-0.1551	3	50	100	2012.51497
marine sediments	-1.0523	-0.396	1	46	92	2009.211788
maritime	-0.0794	0.6536	2	33	66	2009.976892
markers	0.0191	-0.187	1	309	996	2010.075278
market	-0.1353	0.6411	2	45	96	2010.492
mass	0.8161	-0.1617	3	113	322	2008.546102
materials	0.2308	0.2934	2	67	136	2009.392738
matrix	0.1479	0.515	2	64	134	2008.834951
maximum	-0.6134	-0.4413	1	83	186	2008.02311
meadow	-0.4975	-0.0394	1	44	88	2009.936809
measurements	-0.336	0.4823	5	88	178	2008.052338
meat	-0.443	0.4747	2	13	26	2007.892086
mechanisms	-0.1778	0.1253	2	96	210	2009.236736
media	-0.443	0.4743	2	13	26	2009.719376
megafauna	-0.5143	-0.0658	1	86	184	2011.016484
membrane	-0.8517	0.2472	2	73	150	2008.440533
mercury	-0.368	0.4988	2	30	60	2009.79449
mesoscale	0.7001	0.5823	4	82	176	2008.07772
mesoscale eddies	0.5446	0.712	4	56	112	2010.788618
metazoan	0.0624	-0.2698	2	137	350	2007.576812
method	0.2371	-0.1689	3	586	2836	2009.830294
methodology	-0.1454	0.6123	2	66	142	2011.295783
microbes	-0.1349	0.84	2	28	56	2011.536273
microbial communities	0.0313	-0.1709	5	27	54	2012.397872
microbial diversity	-0.2371	-0.5317	2	55	110	2013.037344
microscopy	0.2219	0.1265	2	40	80	2009.03127
mid-latitudes	-0.1336	1.7898	4	32	64	2008.595624
migration	-0.1603	-0.5187	1	23	46	2008.7381
milk	-0.432	0.5659	2	22	44	2005.487719
mitochondrial	0.2249	-0.433	6	52	112	2009.505263
mixing	-0.3548	-0.2743	2	44	88	2008.011628
mixture	0.7377	-0.3324	3	113	330	2008.223491
mls	0.5421	0.7137	4	56	112	2008.964286
mode	-0.1351	1.7878	4	32	64	2009.290859
model	0.5801	0.0637	3	93	210	2009.337703
modification	-0.0717	0.2066	2	87	188	2007.905808
moisture	-0.1347	1.7887	4	32	64	2009.760344
molecular	0.661	-0.1355	3	45	90	2010.090742
molecular data	0.8083	-0.5558	3	28	56	2011.580645
molecules	0.3896	-0.4882	3	104	234	2008.557498
mollusks	0.8713	-0.4301	3	36	72	2008.095023
monitoring	0.0904	-0.2111	2	364	1278	2010.807096
morphology	-0.6174	-0.5264	5	63	126	2008.65515
moss	-0.8598	-0.1701	5	33	66	2008.144966
mountains	-0.3776	-0.0314	1	148	342	2008.872376
mtdna	0.8197	-0.4542	3	58	142	2008.366423
multivariate	0.8691	0.4386	4	32	64	2009.5132
muscle	1.0916	1.0647	4	29	58	2007.721823
names	0.8724	-0.4307	3	36	72	2009.689394
national	-0.0662	-0.4737	1	40	80	2008.772338
national park	-0.0671	-0.4737	1	40	80	2009.008333
nature	-0.2369	-0.534	2	55	110	2008.617072
negative effects	-0.3365	0.6288	2	45	104	2011.160142
nematoda	1.0865	-0.5083	3	29	58	2006.488889
nests	1.0246	-0.2469	3	28	56	2007.605233
net	0.3447	-0.7032	5	38	76	2007.445437
new species	-0.138	-0.1034	2	30	60	2008.580983
niche	0.4261	-0.2021	6	30	60	2011.725141
north	-0.5544	-0.189	1	158	376	2008.467015
northern	-0.1356	0.841	2	28	56	2008.895353
norway	-0.6946	-0.2072	5	127	318	2008.07857
norwegian	-0.395	-0.5048	1	35	70	2006.948859
notothenioids	0.5824	-0.0682	6	57	114	2008.486702
nutrients	0.605	0.7205	4	87	196	2008.853671
nutrition	0.4226	0.7454	4	87	192	2008.433761
objective	0.3553	0.1105	4	51	102	2010.084737
observations	0.7113	0.1173	3	69	148	2008.908539
occurrence	0.1502	-0.2799	3	120	292	2008.878622
ocean	0.6385	0.2466	4	205	502	2009.205801
odobenus	0.8999	0.0131	3	34	68	2008.729885
offshore	0.8675	0.4393	4	32	64	2009.436948
oil	-0.3455	0.7905	2	9	18	2008.786318
oncorhynchus	1.0307	0.6442	3	31	62	2007.831947
onset	1.0928	1.0647	4	29	58	2008.982999
open water	-0.2443	-0.7693	2	44	88	2007.546044
operation	-0.3759	0.2459	2	48	98	2010.347293
options	-0.0801	0.654	2	33	66	2011.088957
order	0.2855	-0.128	2	143	348	2008.447395
ordination	-0.6171	-0.523	5	63	126	2007.978648
organic	-0.877	-0.0202	1	45	90	2009.631491
organic carbon	-0.6212	-0.5209	5	63	126	2009.755902
organic matter	-0.8766	-0.0188	1	45	90	2009.596667
organisms	0.1764	-0.1861	3	172	448	2009.456575
organization	-0.4322	0.5654	2	22	44	2009.610227
origin	-0.3423	0.0796	2	82	168	2007.989853
oscillation	-0.1349	1.7898	4	32	64	2009.592581
otus	0.5338	-0.1916	3	93	206	2014.812245
outcomes	-0.432	0.5657	2	22	44	2011.660682
overlap	0.2558	-0.5099	6	131	310	2009.857288
overview	-0.2601	-0.1842	2	81	178	2009.462544
oxidase	0.1721	0.049	2	63	132	2011.071429
pacific	0.2684	0.9357	4	144	372	2009.069612
paleoclimate	-1.1867	0.3689	1	51	102	2010.143169
paleoecology	-0.7019	0.1314	1	138	332	2008.870293
paleoenvironment	-1.0713	0.2906	1	71	154	2007.274924
paleoenvironmental	-0.8671	0.6457	1	58	116	2007.741573
paleolimnology	-1.2629	-0.3558	1	47	94	2009.657277
palynomorphs	-0.8762	-0.0197	1	45	90	2009.914286
parallel	1.1754	-0.316	3	37	74	2007.545553
parameters	0.1327	-0.4592	5	99	228	2008.858581
parasites	0.6591	-0.1378	3	45	90	2008.515641
part	-0.1846	-0.4635	2	128	304	2007.996794
past	-0.7814	0.1308	1	160	454	2009.286247
patches	-1.2618	-0.3587	1	47	94	2008.056469
pathogens	-0.1358	0.8406	2	28	56	2011.851107
patterns	-0.2211	-0.4499	3	190	482	2008.797625
pca	-0.0354	-0.9353	3	44	88	2009.970588
pcr	0.3252	-0.5003	3	354	1356	2009.975163
pelagic	0.675	0.7292	4	42	84	2007.686099
penguins	1.0254	-0.2467	3	28	56	2007.926092
peninsula	-0.5894	-0.0457	1	155	394	2008.446514
peptide	-0.3458	0.7905	2	9	18	2008.796834
performance	0.6075	-0.3122	3	69	150	2010.724359
period	-0.3945	-0.3455	1	228	624	2008.42654
permafrost	-0.6947	-0.2155	1	144	376	2011.237578
permafrost soils	-0.5868	5e-04	1	23	46	2012.807692
persistence	-0.667	-0.0678	1	63	144	2010.336061
perspective	0.0467	0.4366	2	68	146	2010.824219
ph	0.4429	-0.6256	3	45	90	2009.610028
phase	1.0025	0.8212	4	57	122	2008.459023
phenology	0.5578	-0.4048	3	23	46	2011.944128
phenomena	-0.4455	0.2675	2	41	84	2008.558488
phoca	0.9192	0.103	3	125	370	2004.309368
phyla	0.2782	-0.4336	6	36	72	2012.095
phylogenetic	0.5511	0.1605	4	40	80	2010.667004
phylogeny	-0.3487	-0.1831	5	25	50	2010.043131
physical activity	1.0914	1.0651	4	29	58	2009.970297
physiology	1.0916	1.0662	4	29	58	2010.345151
phytoplankton	0.468	0.5082	4	84	180	2007.964951
phytoplankton community	0.5447	0.7098	4	56	112	2009.431877
picea	-1.1942	-0.186	1	49	98	2007.15991
pine	-0.6868	-0.0247	5	70	148	2008.693681
pinnipeds	0.8421	0.0151	3	69	154	2008.580574
pinus	-0.6868	-0.025	5	70	148	2007.596311
pipeline	0.577	-0.3288	6	89	210	2011.01676
place	-0.9876	0.1225	5	49	98	2007.525068
planet	-0.1389	-0.1026	2	30	60	2010.483081
plankton	0.4522	0.2536	4	111	242	2007.2204
planning	0.1789	0.4728	2	32	64	2012.670807
plant	-0.5555	-0.2093	1	456	1996	2008.777628
plant communities	-0.817	-0.0667	1	178	484	2008.929095
plant macrofossils	-1.0514	-0.395	1	46	92	2009.75641
plant species	-0.0388	-0.9355	3	44	88	2009.03066
plateau	-0.2648	0.2314	2	59	120	2009.592112
platform	1.0508	-0.3606	3	64	146	2009.532067
pleistocene	-0.7776	-0.4353	1	112	258	2008.069475
pleistocene-holocene	-0.9862	0.1197	5	49	98	2009.606667
plot	-0.5283	-0.5813	1	35	70	2007.82643
polar	-0.1778	-0.3369	1	132	310	2007.443747
polar ice	-0.368	0.4985	2	30	60	2006.179916
polar regions	-0.2631	0.2548	2	45	90	2009.410444
polaris	-0.0383	-0.9342	3	44	88	2007.8
polarity	0.8682	0.439	4	32	64	2007.296015
policy	-0.2078	0.7969	2	68	172	2012.234091
pollen	-0.9769	-0.0312	1	287	1006	2007.848552
pollen analysis	-1.2137	-0.2294	1	82	190	2007.649682
pollen data	-1.0962	-0.0393	1	89	196	2008.5
pollution	-0.3992	0.4857	2	46	102	2008.384498
polygons	-0.876	-0.0213	1	45	90	2009.931646
polymorphism	0.7951	-0.2664	3	41	82	2008.974696
ponds	-0.8758	-0.0181	1	45	90	2009.15182
pools	-0.1212	-0.8174	2	61	128	2009.038062
population	0.4103	0.0034	3	397	1440	2008.672858
population dynamics	-1.1949	-0.188	1	49	98	2009.62809
potential	-0.0998	-0.1357	2	247	702	2010.240353
potential impact	-0.135	0.841	2	28	56	2010.782051
power	-0.106	-0.0979	2	172	442	2009.270091
practice	-0.2153	0.5986	2	76	182	2011.243151
precision	0.4267	-0.2007	6	30	60	2008.835605
predators	0.8101	-0.1109	3	231	774	2008.956781
predatory	0.5848	-0.0688	6	57	114	2008.574713
predictions	0.0742	-0.6705	5	17	34	2009.897678
preference	0.0628	-0.7365	3	98	226	2008.767528
preparation	-0.4182	-0.4311	2	62	140	2008.197154
present	-0.476	0.0506	5	199	558	2007.990715
preservation	-0.1459	-0.2661	1	151	352	2009
pressure	-0.2182	-0.0958	2	109	232	2008.310217
prevalence	0.7549	-0.118	3	72	154	2009.527397
prey	0.7631	-0.1243	3	353	1442	2008.256219
prey availability	1.1755	-0.3133	3	37	74	2009.757764
prey items	0.5428	-0.5545	3	111	272	2008.177632
prey species	0.9114	-0.4375	3	103	260	2007.144033
primary production	0.5432	0.7135	4	56	112	2008.93764
primers	0.3357	-0.4021	3	352	1376	2008.933566
principal component analysis	-0.037	-0.9339	3	44	88	2008.970381
principal components	-0.0381	-0.9362	3	44	88	2008.337748
priority	-0.3691	0.4987	2	30	60	2011.372703
probability	-0.1347	0.8408	2	28	56	2009.789859
probe	1.0867	-0.5077	3	29	58	2007.984576
procedures	0.5438	-0.1699	3	68	150	2007.300565
processes	-0.1173	0.1664	2	372	1120	2009.595773
production	0.2257	0.6878	4	157	386	2008.41289
productivity	-0.0627	0.4083	4	153	374	2009.327254
profiles	0.2466	0.4984	4	94	214	2007.935203
programme	0.1589	0.1364	2	51	112	2007.667702
progress	-0.3242	-0.1575	1	44	106	2009.283491
project	0.4167	0.0242	4	90	196	2009.951874
properties	-1.0535	-0.3926	1	46	92	2009.393254
proportion	-0.2212	-0.207	5	212	618	2007.916222
protein	0.6018	0.5061	4	157	370	2008.607361
protocol	0.5312	-0.2542	3	144	362	2010.678419
proxy	-0.5376	-0.1387	1	216	584	2011.318436
publications	0.368	0.2442	4	34	68	2010.741127
pulses	-0.3389	0.7898	2	15	30	2008.041077
pycnocline	0.5418	0.7124	4	56	112	2006.571429
pyrosequencing	0.3391	-0.265	1	110	280	2013.951351
quality	0.5118	0.0093	3	205	520	2010.189742
quantification	0.6236	-0.5303	3	108	258	2011.260355
quantitative	0.5715	-0.8326	6	61	132	2008.199341
quaternary	-0.6442	-0.1771	1	87	206	2007.507274
radiocarbon ages	-1.1937	-0.1872	1	49	98	2009.029412
rainfall	-0.1352	1.7896	4	32	64	2010.725018
range	0.1591	-0.2576	3	337	1158	2008.574661
rangifer	-0.0357	-0.9362	3	44	88	2007.778218
rat	1.0925	1.0656	4	29	58	2006.412879
rates	0.6849	-0.2504	3	139	382	2007.943562
ratio	0.904	-0.2293	3	32	64	2007.736208
rdna	0.2461	-0.1445	1	128	286	2009.358768
reaction	0.0465	-0.276	3	190	512	2006.276225
reactivation	1.0923	1.0659	4	29	58	2008.02
reading	0.0745	-0.6703	5	17	34	2010.571429
reason	0.727	0.2093	4	110	232	2009.101523
recent	-0.0109	-0.3472	3	30	60	2008.930233
receptor	0.3444	-0.3305	1	26	52	2009.580247
recommendations	-0.1971	-0.4309	2	83	204	2011.232852
reconstruction	-0.6067	0.208	1	132	364	2009.991292
record	-0.6395	-0.0634	1	260	766	2008.636847
recovery	-0.2955	-0.1896	1	52	106	2009.497477
recruitment	0.4784	0.7586	4	71	164	2007.845827
reef	0.1976	0.2552	2	79	188	2009.732759
refugia	-1.0695	-0.3441	1	83	180	2010.213559
regime	0.0364	0.9172	2	50	100	2008.761852
region	-0.1255	-0.2525	2	432	1530	2009.213913
regional scale	-0.0899	0.4033	4	98	202	2010.146771
regulation	-0.3689	0.4982	2	30	60	2009.381818
reindeer	-0.201	-0.7437	3	75	158	2008.603651
relationship	0.4038	-0.1561	3	240	724	2008.880832
relative abundance	0.1187	-0.4468	2	92	224	2009.354188
relative contributions	-0.5865	-1e-04	1	23	46	2009.370909
relative importance	-0.8687	0.6461	1	58	116	2008.995506
relatives	-0.3951	-0.506	1	35	70	2009.426966
release	-0.6132	0.26	2	73	150	2009.408827
remote	0.5471	-0.4996	6	90	208	2010.867397
remote sensing	-0.2637	0.2565	2	45	90	2011.422546
removal	0.4222	-0.1448	3	110	270	2008.282275
replacement	-0.864	0.6492	1	58	116	2008.391417
representation	-0.6977	-0.2551	1	91	234	2010.830294
reproducibility	-0.1069	-0.5845	1	40	80	2008.746114
reproduction	0.3456	-0.7039	5	38	76	2007.750979
requirements	0.4049	-0.2328	2	84	192	2008.486324
research	0.0987	0.2947	2	361	1250	2010.476977
reserves	0.4639	0.4014	4	109	234	2007.674038
reservoir	-0.1387	-0.104	2	30	60	2009.794696
residues	0.0741	-0.6707	5	17	34	2007.610135
resilience	-1.1104	-0.3172	1	96	242	2013.85832
resolution	0.0759	-0.1146	6	261	810	2009.55055
resources	0.2268	-0.3476	4	130	294	2010.858496
response	-0.515	0.9289	4	137	314	2009.573466
retreat	-0.3328	0.3387	2	61	126	2010.543237
retrieval	-0.4297	-0.0997	1	71	148	2010.435006
reveals	0.3661	-0.086	6	144	376	2010.570102
review	-0.3965	0.3043	2	143	354	2009.601815
revolution	-0.3705	-0.4506	2	47	94	2008.668539
richness	-0.3898	-0.2339	1	276	888	2010.853254
risk	-0.2674	0.6358	2	72	160	2011.114812
river	-0.1824	-0.3568	2	112	304	2009.320924
rna	-0.0425	-0.8882	2	61	128	2009.713568
road	-0.1146	1.0039	2	10	20	2010.853081
rocks	0.5783	0.4979	4	216	626	2007.751648
role	0.1403	0.2768	2	125	266	2010.178923
root	0.5778	-0.6442	6	25	50	2009.331514
rrna	-0.0368	-0.9365	3	44	88	2011.554499
runoff	-1.0535	-0.3938	1	46	92	2010.241084
russia	-0.3941	-0.505	1	35	70	2008.97832
salix	-0.8858	-0.5298	1	142	366	2007.753876
salmo	0.7275	-0.3656	3	81	190	2007.416546
salmon	0.9916	0.289	3	68	162	2007.861066
salmonids	0.6687	-0.2792	3	60	132	2007.926966
salvelinus	0.54	-0.5296	3	126	364	2006.730827
sam	-0.1332	1.7883	4	32	64	2012.531667
sample	-0.0743	-0.3734	3	433	1794	2008.715721
sand	0.3571	0.6037	2	51	106	2007.989268
scale	-0.0771	0.1621	4	215	548	2009.692551
scandinavia	-1.2631	-0.3584	1	47	94	2006.946698
scandinavian	-0.7459	-0.326	1	43	86	2007.675182
scanning	-0.2692	0.7153	2	49	134	2009.812339
science	-0.2243	0.3675	2	156	454	2002.851791
scope	-0.4486	-0.418	2	23	46	2010.502193
scotland	-0.7842	-0.3004	1	26	52	2006.865757
screening	-0.1737	-0.5134	2	79	178	2009.666667
sculpin	0.1258	-0.6839	3	35	70	2007.076433
sea	0.544	0.208	3	114	304	2008.689398
sea level rise	-1.1951	-0.1868	1	49	98	2011.57856
sea lions	0.8989	0.0127	3	34	68	2008.712329
seabirds	0.6599	-0.139	3	45	90	2009.747744
seals	0.755	-0.1013	3	183	558	2006.837258
search	0.3685	0.245	4	34	68	2009.995035
season	0.4614	0.1332	4	240	678	2009.082749
seasonal changes	0.7023	-0.7421	6	45	90	2008.582435
seasonal differences	0.3437	-0.7039	5	38	76	2007.595376
seasonal variation	0.4736	0.1657	6	79	170	2007.929683
seawater	0.5908	-0.836	6	78	184	2009.025287
sections	-0.0472	-0.8475	2	20	40	2007.337998
sediment cores	-0.6445	0.1053	1	63	142	2009.210033
sedimentary	-0.979	0.0512	1	167	448	2007.774481
sedimentary record	-1.1828	0.3701	1	51	102	2008.910931
sediments	-0.7326	-0.0961	1	466	2026	2008.031847
selection	0.5197	-0.484	3	57	116	2009.482489
sensitivity	0.3652	-0.1522	6	135	324	2009.595052
sensors	-0.045	0.4207	2	25	50	2009.759019
sequence	0.2759	-0.4561	3	520	2624	2008.54367
sequencing	0.2684	-0.3123	6	448	1890	2012.979208
service	-0.1724	0.7113	2	55	110	2012.189453
settlement	0.4792	0.7587	4	71	164	2009.707972
shape	-1.1941	-0.1889	1	49	98	2008.770625
shark	0.5917	-0.792	6	72	154	2010.090643
shelf	0.4252	0.3847	6	95	194	2008.672172
shelves	0.5833	-0.0701	6	57	114	2009.828045
shift	-0.3904	0.0415	1	170	404	2010.334777
shore	-0.8589	-0.1708	5	33	66	2007.399663
shrub	-0.939	-0.251	1	152	362	2009.422878
siberia	-0.7779	-0.2867	1	140	366	2009.391116
siberian	-1.0354	-0.2678	1	113	274	2010.123978
signal	0.4618	-0.2211	3	87	194	2009.224031
signatures	0.5642	0.3876	4	110	226	2009.339117
significance	-0.842	-0.0966	1	28	56	2008.013281
similarity	0.1424	-0.6161	1	75	168	2009.020248
simulations	0.3943	-0.3219	3	29	58	2010.182554
sites	-0.0846	-0.1957	1	416	1554	2008.514265
size	0.3025	-0.4148	3	219	612	2008.248059
size classes	0.7596	0.3727	3	29	58	2007.336634
slip	-0.5718	0.1411	2	24	48	2008.519403
slope	0.354	-0.8273	6	74	164	2008.522006
sockeye	1.0294	0.6448	3	31	62	2009.175325
software	1.1765	-0.3134	3	37	74	2011.491499
soil	-0.4356	-0.1473	1	277	958	2010.0138
solution	-0.0403	0.8231	2	24	48	2008.161376
source	-0.0185	-0.2931	3	227	694	2008.933035
source areas	-0.7847	-0.3009	1	26	52	2007.934132
south	-0.2133	1.1585	4	90	194	2007.747219
southern	-0.1354	1.7883	4	32	64	2009.223665
southern annular mode	-0.1328	1.7888	4	32	64	2013.195364
southwest	0.4972	-0.9127	6	47	94	2008.084584
space	-0.7177	-0.3887	1	135	336	2009.666286
spatial	0.0167	0.5322	2	84	170	2009.53617
spatial variability	0.6804	0.1783	3	34	68	2009.941935
spawning	1.0923	1.0644	4	29	58	2007.202605
special issue	0.0266	0.1568	2	16	32	2011.816456
specialists	-0.4325	0.5657	2	22	44	2011.524096
specialization	0.344	-0.331	1	26	52	2010.324427
species	0.1149	-0.1799	3	811	4824	2008.521336
species composition	-0.2456	-0.7692	2	44	88	2007.678414
species diversity	0.505	-0.2967	3	145	348	2009.157588
species richness	-0.0987	-0.1414	6	139	352	2010.025611
specificity	0.2108	-0.5177	5	124	326	2008.574324
specimens	0.1235	-0.0263	2	26	52	2008.382593
spectra	-1.2417	-0.3036	1	46	92	2007.31392
spider	1.0861	-0.507	3	29	58	2010.855263
spitsbergen	-0.5282	-0.5825	1	35	70	2008.405823
spread	0.5776	-0.645	6	25	50	2008.634921
spring	0.9771	0.3933	3	57	130	2008.097068
spruce	-0.7454	-0.3271	1	43	86	2007.055077
squid	1.025	-0.2463	3	28	56	2005.540254
stadial	-0.9858	0.1213	5	49	98	2011.075668
stage	0.3827	0.3505	4	240	612	2008.259718
state	-0.2341	-0.5323	2	55	110	2009.742678
status	-0.1179	0.4464	4	214	504	2009.341864
steppe	-1.0255	-0.3113	1	27	54	2010.29052
steps	-0.3845	-0.0562	2	98	224	2009.019451
stock	0.179	0.4735	2	32	64	2007.807479
stomach	0.8287	-0.3885	3	140	396	2006.357895
stomach contents	0.8681	-0.3762	3	116	312	2007.050314
storage	0.3959	0.7701	4	64	132	2010.328125
strait	0.6901	0.5752	3	61	126	2007.897357
strategies	0.237	-0.1277	3	193	570	2010.305877
stratification	0.5452	0.7133	4	56	112	2009.44012
strength	-0.1336	1.7886	4	32	64	2009.266467
strengthening	-0.1334	1.788	4	32	64	2011.476431
structure	0.451	0.04	4	200	538	2008.655706
sub-antarctic islands	-0.6848	-0.1116	1	24	48	2008.984211
subarctic	0.4966	-0.9106	6	47	94	2009.71978
subsistence	-0.0732	-0.5699	1	56	116	2009.776294
substrate	0.6617	-0.1368	3	45	90	2008.452754
succession	-1.1847	0.3712	1	51	102	2008.154965
suitability	0.097	-0.3588	1	63	136	2011.117773
summer	-1.1838	0.3667	1	51	102	2008.716639
support	0.1052	-0.1444	2	56	120	2009.291409
surface	-0.2103	-0.0326	1	199	524	2008.863385
surface sediments	-1.2424	-0.3017	1	46	92	2007.793522
surveillance	-0.2444	-0.7713	2	44	88	2011.173729
survey	-0.055	-0.3675	2	377	1492	2009.037248
survival	0.3019	-0.0069	1	158	376	2009.016344
svalbard	-0.5107	-0.6783	1	104	250	2009.557134
sweden	-1.1847	0.3662	1	51	102	2007.514793
sylvestris	-0.3489	-0.1833	5	25	50	2007.257732
system	-0.2063	-0.034	2	237	642	2009.608581
tags	0.7228	-0.4156	3	29	58	2010.303237
taiga	-0.6196	-0.5237	5	63	126	2008.626959
taxon	0.3977	-0.5635	3	128	316	2009.654562
taxonomic	0.0521	-0.0394	2	152	376	2010.130435
taxonomic composition	-0.2251	-0.3064	1	111	254	2010.05
taxonomy	0.1309	-0.1545	2	143	350	2009.709079
techniques	0.4773	-0.2457	3	236	748	2007.972333
technology	0.2068	0.0797	2	266	864	2011.429895
teleconnection	-0.1342	1.788	4	32	64	2011.542562
teleost	0.98	0.837	4	56	118	2005.967603
temperate	0.2846	-0.0487	6	123	316	2008.513385
temperature	-0.2307	0.2569	1	233	584	2008.94464
template	0.7361	-0.3397	3	68	160	2010.42236
temporal changes	0.7023	-0.7394	6	45	90	2009.507895
temporal variations	0.2741	0.7848	4	40	80	2008.891602
terms	-0.0578	-0.4768	5	105	244	2008.49203
terrestrial	-0.3352	-0.1789	1	100	220	2008.824144
terrestrial ecosystems	-0.8034	0.101	1	26	52	2011.165254
testosterone	-0.339	0.7898	2	15	30	2007.386905
thermokarst lakes	-0.6221	-0.5226	5	63	126	2013.237288
threat	-0.1314	-0.0169	2	169	448	2012.027911
threshold	0.4846	-0.3683	3	48	104	2010.539227
tides	-0.2464	-0.7701	2	44	88	2008.175266
time	-0.2627	0.0974	1	391	1290	2008.831798
time series	0.2232	0.1261	2	40	80	2009.734317
timescales	-0.8646	0.6478	1	58	116	2010.244177
tissue	0.6612	0.0624	3	141	400	2007.792662
tools	-0.0406	0.3163	2	299	894	2011.918196
toothfish	0.872	-0.4291	3	36	72	2009.909548
total number	0.4259	-0.2014	6	30	60	2008.215054
tracing	-0.3489	-0.1827	5	25	50	2009.75
track	0.0159	0.062	2	92	200	2008.851477
trade	-0.1411	0.7239	2	42	92	2009.910891
traffic	0.3547	0.1122	4	51	102	2012.900277
training	0.3675	0.2453	4	34	68	2011.13913
trajectories	-0.223	0.7025	2	122	262	2008.784052
transect	0.2228	0.1269	2	40	80	2007.990277
transition	-0.99	-0.1029	1	200	596	2009.289721
transparency	-0.3715	-0.4533	2	47	94	2007.615385
transport	-0.317	0.3179	2	85	174	2008.638472
trawl	0.4952	-0.9122	6	47	94	2008.498674
treeline	-0.9952	-0.341	1	123	316	2007.675115
trees	-0.6553	-0.2524	1	132	294	2009.293127
trends	0.2457	1.2074	4	109	228	2009.691924
trophic interactions	0.606	-0.2931	3	63	140	2011.079861
trophic levels	0.564	0.6418	4	69	146	2010.503074
tropics	-0.2397	-0.1418	5	54	110	2009.002973
trout	0.6689	-0.4605	3	97	238	2006.411415
trutta	0.7263	-0.366	3	81	190	2007.549828
tundra	-0.6181	-0.2633	1	177	524	2009.070476
turnover	-0.5493	-0.204	1	160	404	2008.839506
types	-0.1118	-0.001	2	233	632	2008.677962
uk	0.7573	-0.4309	3	50	110	2008.548159
uncertainty	0.8729	-0.3716	3	73	156	2011.023214
university	0.3671	0.2444	4	34	68	2007.852518
urals	-0.5653	-0.3537	1	58	126	2009.983607
urchins	0.7462	0.1466	3	41	98	2008.14
usa	0.3433	-0.7049	5	38	76	2008.230569
utilization	0.4717	-0.5002	6	95	212	2009.166837
validation	0.2988	-0.6388	5	105	252	2010.014759
valley	-0.5273	-0.5815	1	35	70	2008.373746
values	0.6434	0.3726	4	284	762	2008.134938
variability	0.1468	0.6053	4	208	532	2009.910572
variance	0.2297	0.049	4	89	190	2008.262238
variations	-0.0275	0.4843	4	362	1074	2008.23722
vascular	-0.8449	-0.4708	1	69	162	2008.657068
vascular plants	-0.9317	-0.3078	1	125	346	2009.185446
vegetation	-0.8947	-0.257	1	305	1154	2009.373552
vegetation changes	-1.2139	-0.2302	1	82	190	2010.385417
vegetation dynamics	-1.2651	-0.3572	1	47	94	2012.555556
vegetation types	-0.8584	-0.1697	5	33	66	2009.833948
velocity	-0.5722	0.1415	2	24	48	2008.229763
vertebrates	-0.0377	-0.195	1	154	382	2009.081747
vessel	0.3557	0.1135	4	51	102	2009.364564
viability	0.3281	-0.4485	5	42	84	2010.057283
vision	-0.1148	1.0039	2	10	20	2010.176136
volume	0.455	-0.675	3	28	56	2008.390878
walrus	0.2157	-0.3373	1	53	114	2008.092
walruses	0.8998	0.0122	3	34	68	2008.537975
