id	x	y	cluster	weight<Links>	weight<Total link strength>	score<Avg year>
predatory	0.9946	-0.3515	1	46	100	2008.574713
predictions	-1e-04	-0.0257	5	87	184	2009.897678
present	-0.4919	-0.0951	5	114	260	2007.990715
pressure	-0.781	0.1696	5	98	264	2008.310217
prevalence	1.2813	-0.0451	1	47	108	2009.527397
prey	0.9164	0.0549	1	160	462	2008.256219
principle	0.5851	-0.2894	3	51	110	2008.446296
priority	-0.268	-0.8707	2	51	104	2011.372703
pristine	-0.4168	0.1806	5	62	130	2010.607362
procedures	-0.0045	-0.7905	2	115	258	2007.300565
processes	-0.4969	0.0174	2	248	706	2009.595773
production	-0.4089	0.5089	6	306	1012	2008.644816
profiles	0.0564	0.0962	3	161	398	2007.935203
programme	0.3774	-0.3508	1	86	202	2007.667702
project	-0.5489	0.0158	5	64	134	2010.706868
properties	-0.7556	-0.1847	2	72	162	2009.393254
proportion	-0.4612	-0.421	2	258	924	2007.916222
protocol	-0.4837	-0.4688	2	193	602	2010.678419
publications	0.7027	-0.68	1	44	108	2010.741127
purification	-1.2038	-0.0329	2	97	240	2009.04127
quality	-0.0609	-0.6064	2	183	524	2010.189742
quantification	-0.4896	-0.7553	2	199	678	2011.260355
rafting	0.9804	0.5606	4	114	296	2007.444444
raman	-0.8387	-0.1236	2	178	496	2010.397701
range	-0.097	-0.3678	2	372	1430	2008.574661
rates	0.4073	-0.1931	1	272	966	2007.943562
reaction	0.4292	-0.1641	3	60	124	2006.276225
recent	-0.2246	0.8486	3	67	140	2008.930233
record	0.5014	0.2939	4	162	400	2008.636847
recycling	-0.2058	0.9841	6	97	220	2009.045952
red	0.2465	-0.3183	4	42	86	2008.556314
reduction	-0.0925	0.5081	6	181	500	2009.195696
reflection	-1.1466	-0.5374	2	96	270	2008.516981
region	0.2215	0.1502	4	481	2430	2009.213913
regression	0.4727	-0.6206	1	53	110	2009.585498
regulation	0.6637	-0.0419	1	146	394	2009.381818
reinhardtius	-0.1478	-0.2632	3	33	78	2007.45625
relationship	1.0212	0.2484	1	116	288	2008.880832
release	0.1558	1.0081	4	51	110	2009.408827
remote	0.2049	0.4485	4	179	444	2010.867397
remote areas	0.7626	-0.2456	5	68	150	2009.37551
remote regions	-0.0248	0.8377	6	53	116	2011.555556
removal	-0.1951	0.5957	4	97	228	2008.282275
research	0.0945	-0.0926	4	401	1728	2010.476977
resistance	0.1064	0.6675	3	50	108	2009.811343
resolution	-0.8045	-0.5627	2	90	214	2009.55055
resources	0.0768	0.3568	6	227	686	2010.858496
respect	-0.4635	-0.3436	2	166	416	2008.283557
response	0.3848	-0.3292	3	120	290	2009.573466
result	0.1459	-0.3525	1	232	752	2008.151944
resuspension	-0.752	-0.2429	2	81	192	2007.940711
retention	0.4827	-0.1307	3	98	250	2008.612195
retrieval	-0.3921	0.3446	3	84	176	2010.435006
review	-0.0867	-0.4236	2	298	1220	2009.601815
ridge	-0.1006	0.8075	4	62	134	2007.505288
rights	0.354	-0.2934	1	532	3224	2009.549068
risk	-0.0606	-0.3824	2	286	1068	2011.114812
rissa	1.1757	-0.7071	1	45	104	2009.164948
river	0.0903	-0.13	1	245	756	2009.320924
riverine	0.6153	0.1071	1	79	190	2010.505639
road	-0.4703	0.8168	6	131	338	2010.853081
role	-0.034	0.4274	4	297	948	2010.178923
ross	-1.1432	-0.3663	2	74	190	2008.076698
ross sea	-1.2886	-0.7284	2	49	122	2009.653747
routes	-0.3627	-0.3203	2	116	290	2010.541845
salinity	-0.5055	-0.6176	2	49	104	2008.2244
salt	-1.131	0.1518	2	75	166	2007.657298
sample	-0.5712	-0.546	2	307	1292	2008.715721
sand	-0.3627	-0.5376	4	55	118	2007.989268
satellite	-0.6398	-0.232	2	56	120	2009.46691
scale	-0.3789	0.4494	6	276	958	2009.692551
scanning	-0.1197	1.0996	3	90	212	2009.812339
science	0.1994	-0.4535	1	157	388	2002.851791
scotia	1.1531	0.1833	1	96	248	2006.914672
sea	-0.3463	-0.1214	2	619	5004	2008.689398
sea floor	-0.7781	0.7468	6	120	300	2007.091335
sea ice	-0.5879	-0.2292	2	234	812	2010.083703
sea ice extent	-0.6751	0.0637	2	75	170	2011.431635
sea lions	0.7637	-0.8823	1	40	96	2008.712329
sea surface	-0.6531	0.3298	6	190	532	2008.069565
seabed	-0.6806	0.4344	5	121	312	2010.121891
seabirds	0.8169	-0.2043	1	268	1194	2009.747744
seafloor	-0.876	-0.1246	5	176	644	2010.251366
seals	0.8546	-0.4704	1	186	656	2006.837258
search	-0.3682	-0.7622	2	75	162	2009.995035
season	0.0462	-0.123	1	185	488	2009.082749
seasonal variation	-0.1638	0.4374	4	113	282	2007.929683
seawater	-0.5407	0.4764	3	223	702	2009.025287
seaweeds	1.0266	0.1618	1	58	122	2009.707483
secretion	0.2295	0.9124	3	85	186	2007.943396
sections	-0.3879	-0.5247	2	35	76	2007.337998
sediments	-0.6697	-0.1833	2	392	1980	2008.031847
selection	-0.5313	-0.405	2	61	138	2009.482489
sem	-0.7029	0.4765	5	59	122	2008.89336
separation	-1.0174	-0.4418	2	183	662	2007.566611
sequence	-0.2624	0.8123	3	152	378	2008.880269
series	-1.0924	-0.1173	2	106	240	2008.676664
sewage	-0.7842	-0.1342	2	180	508	2008.390863
shape	-0.5282	-0.4856	2	131	368	2008.770625
shark	-0.2453	0.0036	3	72	152	2010.090643
shearwaters	1.1696	0.0281	1	77	202	2008.753247
shelf	-0.4039	-0.3992	2	90	214	2008.672172
shetland	0.5693	0.2218	3	103	242	2008.115064
shift	0.9024	0.1259	1	49	104	2010.334777
ship	-0.1515	-0.067	5	291	1014	2010.548666
shore	0.4051	0.4857	1	182	548	2007.399663
shoreline	0.5118	0.2136	4	185	488	2007.724965
shrimp	0.3781	-0.6388	3	40	88	2007.30963
significance	-0.2952	0.4913	6	122	306	2008.013281
similarity	0.7566	-0.4045	1	48	96	2009.020248
simulations	-0.6093	0.9777	4	65	156	2010.182554
sink	-0.7179	0.0892	2	203	762	2008.9164
sites	-0.0613	-0.4001	2	323	1294	2008.514265
size	-0.1175	-0.2089	2	505	2724	2008.248059
society	-0.2371	-0.9001	2	39	78	2008.419795
sodium	-1.146	0.2309	2	88	196	2007.628227
software	-0.8267	-0.8605	2	62	178	2011.491499
soil	-0.344	0.977	6	133	350	2010.0138
solution	-0.2304	0.2629	6	217	614	2008.161376
source	-0.0558	0.0567	4	501	2946	2008.933035
south	0.5617	0.0767	1	321	1322	2007.747219
southern	0.4215	-0.0894	1	183	592	2009.223665
southern ocean	0.4676	0.2106	1	264	1072	2009.57408
southwest	0.9488	0.128	4	140	340	2008.084584
space	1.0292	0.5214	4	91	196	2009.527303
spatial	-0.1773	-0.0046	4	144	372	2009.53617
spatial distribution	-0.1485	-0.3632	4	74	180	2010.361231
species	0.586	-0.136	1	543	3438	2008.521336
specificity	-0.3386	1.0606	3	37	100	2008.574324
specimens	1.0211	-0.5641	1	81	202	2008.382593
spectra	-0.8116	-0.8701	2	81	248	2007.31392
spectroscopy	-0.7816	-0.5462	2	319	1584	2008.882646
spitsbergen	-0.0629	0.7794	3	26	56	2008.405823
spread	-0.5856	0.571	5	163	422	2008.634921
spring	-0.1624	-0.8577	2	89	190	2008.097068
stage	0.3309	0.3333	6	164	380	2008.259718
starch	-0.1615	0.9652	6	97	208	2008.678788
state	0.5015	0.0983	1	192	498	2009.742678
stations	-0.3925	0.3193	5	255	876	2007.983598
status	0.1177	-0.6211	3	50	106	2009.341864
steps	-0.4213	-0.9822	2	80	168	2009.019451
stomach	0.782	-0.309	1	261	992	2006.357895
stomach contents	1.075	-0.538	1	86	212	2007.050314
strain	0.0473	0.7348	3	44	96	2009.297418
strait	-0.4853	0.4043	5	49	110	2007.897357
strategies	-0.6237	-0.7681	2	140	374	2010.305877
structure	-0.211	0.375	3	205	600	2008.655706
sub-arctic	1.3093	-0.218	1	51	106	2000.300283
subantarctic	1.0273	-0.2507	1	41	86	2007.474082
submarine	0.514	0.4985	4	112	248	2009.071134
substrate	-0.321	1.0201	3	85	240	2008.452754
subsurface	-0.058	-1.0017	2	93	208	2009.927347
subtropical	-0.1479	0.8319	4	132	318	2008.611801
subtropical gyre	-0.1472	1.1454	3	81	174	2007.69378
suitability	-0.7278	-0.8732	2	48	100	2011.117773
summer	-0.4279	-0.2547	5	188	530	2008.716639
supply	-0.6132	0.6208	5	76	164	2008.462921
support	-0.5742	0.2389	4	102	218	2009.291409
surface	-0.264	0.257	2	544	3528	2008.863385
surface seawater	-0.3511	0.7389	3	76	166	2009.702857
surface waters	-0.7973	-0.3372	2	198	730	2008.120883
survey	-0.198	0.1199	5	406	1808	2009.037248
survival	1.0593	-0.2024	1	51	108	2009.016344
susceptibility	0.2825	0.1873	3	56	114	2008.427194
svalbard	0.1388	-0.6315	2	135	358	2009.557134
sweden	-0.5857	0.5125	4	44	98	2007.514793
system	-0.0472	0.3448	3	319	1052	2009.608581
tags	-0.34	1.0603	3	37	100	2010.303237
tasmania	0.9187	-0.15	1	47	98	2006.770742
techniques	-0.8686	-0.3904	2	131	350	2007.972333
technology	-0.7107	0.0276	4	92	204	2011.429895
temperate	0.6699	0.0489	1	63	132	2008.513385
temperature	0.0053	0.3077	6	184	446	2008.94464
temporal trends	-0.4907	-0.007	5	171	556	2010.166667
temporal variability	0.1053	-0.4896	4	125	284	2009.54638
terms	-0.6935	-0.3106	2	116	302	2008.587412
thermohaline	-1.2824	0.1548	5	60	138	2005.038002
thermohaline circulation	-1.2825	0.1517	5	60	138	2004.768987
threat	-0.2807	0.4413	6	274	974	2012.027911
threshold	0.5678	-0.4647	3	55	114	2010.539227
tides	-0.3187	-0.773	2	88	184	2008.175266
time	0.035	-0.0641	2	447	1876	2008.831798
time series	-0.9419	-0.1142	5	126	382	2009.734317
timescales	0.1554	1.1494	4	49	110	2010.244177
tissue	0.4146	0.0182	1	243	756	2007.792662
tools	-1.0773	0.1291	2	107	228	2011.918196
tourism	-0.7279	-0.0111	5	127	330	2011.745455
toxicity	0.9268	-0.1908	1	79	188	2009.473039
toxins	-0.2895	0.3997	6	144	332	2011.561151
trace	-0.4845	0.6864	5	91	200	2007.773067
tracer	0.2487	1.0796	4	53	114	2007.33904
traits	-0.2586	-0.6232	2	58	128	2011.145237
trajectories	0.5924	0.3845	4	86	192	2008.784052
transect	-0.9142	0.4973	5	71	170	2007.990277
transfer	0.4795	0.2097	1	182	552	2008.40464
transformation	-0.7609	-0.5665	2	245	1046	2009.214985
transmission	-0.8394	-0.1125	2	72	152	2008.441938
transport	-0.1114	0.3061	4	435	2050	2008.638472
travel	1.2161	0.3842	1	74	170	2008.209898
trawl	-0.7022	0.4456	5	199	628	2008.498674
treatment	-0.9002	0.0984	2	233	760	2008.987517
trends	-0.2003	0.1651	5	293	1148	2009.691924
types	-0.5556	-0.2596	2	398	1794	2008.677962
uk	0.0575	0.3413	3	111	254	2008.548159
upper ocean	0.0222	1.0059	4	50	108	2008.896406
uptake	0.4977	-0.2154	3	193	556	2008.324314
uria	1.539	-0.5447	1	35	94	2008.091772
usa	0.5749	0.5813	6	117	274	2008.230569
uv	0.9149	-0.478	1	71	164	2006.991828
validation	-0.973	-0.6495	4	47	102	2010.014759
values	-0.2465	0.2803	3	251	778	2008.134938
variability	0.2559	-0.3132	1	241	700	2009.910572
variations	0.2657	0.576	4	190	518	2008.23722
vector	0.5846	0.1307	1	188	564	2009.067811
vegetation	0.0415	-0.6723	5	60	130	2009.373552
velocity	-0.1622	0.1929	4	66	148	2008.229763
vessel	-0.5932	0.0067	5	179	548	2009.364564
video	-0.8845	0.4328	5	62	150	2009.312925
volume	-0.4183	0.1116	2	318	1104	2008.390878
warming	0.513	0.2741	1	132	322	2011.01791
waste	-0.5015	0.2141	6	315	1154	2009.094862
wastewater	-0.9936	-0.1868	2	163	482	2012.886076
water	-0.2164	0.0967	2	629	4794	2008.522927
water column	-0.191	0.2047	2	147	432	2007.355227
water samples	-0.588	-0.5321	2	58	128	2009.050998
wave	0.0309	0.2418	4	112	248	2008.774981
weather	0.209	-0.6101	1	94	208	2009.837145
web	0.3625	-0.5552	2	116	280	2010.420063
weight	-0.077	-0.5293	2	188	564	2006.661831
wet weight	0.5008	-0.8339	1	58	130	2006.125
white	0.3593	-0.2185	1	75	168	2007.871587
wild	0.0595	-0.5396	3	64	138	2008.834906
wildlife	0.6898	-0.2316	1	158	458	2011.223022
wind	0.3883	0.311	4	157	406	2008.553573
winter	0.096	-0.8219	2	119	270	2008.309773
work	-0.3319	-0.1733	2	245	750	2010.485608
world	0.0098	0.3896	6	281	1002	2009.680768
worldwide	0.0108	-0.7369	2	119	326	2011.221441
worms	1.1018	0.4942	4	99	220	2008.603687
zone	0.3393	0.5256	4	208	632	2007.975076
zooplankton	0.1319	0.0384	1	165	438	2007.879873
